locationID,identifier,locality,mappedLocality
http://vocab.getty.edu/tgn/7016735,mrgid:3838,Calvi Bay,Mediterranean Sea
http://vocab.getty.edu/tgn/7029385,mrgid:7568,Tonga Trench,South Pacific Ocean
http://vocab.getty.edu/tgn/7294853,mrgid:17543,Fuegian Archipelago,Tierra del Fuego
http://vocab.getty.edu/tgn/1112324,mrgid:17944,South Weddell Sea,Weddell Sea
http://vocab.getty.edu/tgn/7029367,mrgid:7456,East Pacific Rise,North Pacific Ocean
http://vocab.getty.edu/tgn/1000097,mrgid:22314,Gullmarn,Sweden
http://vocab.getty.edu/tgn/1000182,mrgid:2253,Nigeria,Nigeria
http://vocab.getty.edu/tgn/7016577,mrgid:8632,Togo,Togo
http://vocab.getty.edu/tgn/1000208,mrgid:2173,Burkina Faso,Burkina Faso
http://vocab.getty.edu/tgn/1000175,mrgid:2228,Mali,Mali
http://vocab.getty.edu/tgn/1112253,mrgid:21813,White Sea,White Sea
http://vocab.getty.edu/tgn/7005437,mrgid:36298,Olinda's Isthmus,Pernambuco
http://vocab.getty.edu/tgn/1000145,mrgid:47866,Vietnam,Vietnam
http://vocab.getty.edu/tgn/7014206,mrgid:6750,São Paulo Channel,South Atlantic Ocean
http://vocab.getty.edu/tgn/7016735,mrgid:14862,Canyon de la Cassidaigne,Mediterranean Sea
http://vocab.getty.edu/tgn/1000145,mrgid:36300,Me Kong River,Vietnam
http://vocab.getty.edu/tgn/7014206,mrgid:24661,Massachusetts Continental Shelf,North Atlantic Ocean
http://vocab.getty.edu/tgn/7016918,mrgid:25242,Norwegian part of the Norwegian Sea,Norwegian Sea
http://vocab.getty.edu/tgn/1001756,mrgid:26068,Tanga,Tanga
http://vocab.getty.edu/tgn/7001242,mrgid:15292,South West Africa,Africa
http://vocab.getty.edu/tgn/7014206,mrgid:8394,Congolese Exclusive Economic Zone,South Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:21784,Cold Temperate Northwest Atlantic,Cold Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21849,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/7005560,mrgid:48993,Pacific Coast of Mexico,Mexico
http://vocab.getty.edu/tgn/7004569,mrgid:47750,Netherlands Antilles,Caribbean
http://vocab.getty.edu/tgn/1000611,mrgid:47628,Florida,Florida
http://vocab.getty.edu/tgn/1000296,mrgid:18847,Northwest Territories,Northwest Territories
http://vocab.getty.edu/tgn/1010229,mrgid:18815,Queen Elizabeth Islands,Queen Elizabeth Islands
http://vocab.getty.edu/tgn/1007030,mrgid:18814,Ellesmere Island,Ellesmere Island
http://vocab.getty.edu/tgn/1001274,mrgid:25785,Guanacaste,Guanacaste
http://vocab.getty.edu/tgn/7007713,mrgid:25144,South Dakota,South Dakota
http://vocab.getty.edu/tgn/7006366,mrgid:57030,Piotrkow,Poland
http://vocab.getty.edu/tgn/7006366,mrgid:57029,Białowieża Forest,Poland
http://vocab.getty.edu/tgn/7006366,mrgid:57028,Warta river,Poland
http://vocab.getty.edu/tgn/7001796,mrgid:21610,Fujian,Fujian
http://vocab.getty.edu/tgn/1006333,mrgid:19945,Asuncion,Asuncion
http://vocab.getty.edu/tgn/7000198,mrgid:47657,India,India
http://vocab.getty.edu/tgn/7016722,mrgid:48208,Uttar Pradesh,Uttar Pradesh
http://vocab.getty.edu/tgn/7520095,mrgid:26497,Tasman Region,Tasman Region
http://vocab.getty.edu/tgn/1113712,mrgid:18019,Saint Andrews Bay,Saint Andrews Bay
http://vocab.getty.edu/tgn/7000299,mrgid:33414,Maemul Island,South Korea
http://vocab.getty.edu/tgn/1000133,mrgid:18032,Indus River,Pakistan
http://vocab.getty.edu/tgn/1000007,mrgid:12449,Cape Royds,Antarctica
http://vocab.getty.edu/tgn/7011368,mrgid:3166,Isles of Scilly,Isles of Scilly
http://vocab.getty.edu/tgn/7014206,mrgid:4205,Rockall Trough,North Atlantic Ocean
http://vocab.getty.edu/tgn/7029367,mrgid:22754,Cold Temperate Northwest Pacific,Cold Temperate Northwest Pacific
http://vocab.getty.edu/tgn/7029367,mrgid:21852,Northeastern Honshu,Cold Temperate Northwest Pacific
http://vocab.getty.edu/tgn/7029367,mrgid:21855,Puget Trough/Georgia Basin,Cold Temperate Northeast Pacific
http://vocab.getty.edu/tgn/7029367,mrgid:21840,Kamchatka Shelf and Coast,Cold Temperate Northwest Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21737,Northeast Australian Shelf,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21904,Central and Southern Great Barrier Reef,Central Indo-Pacific
http://vocab.getty.edu/tgn/1000226,mrgid:21786,Northern New Zealand,Northern New Zealand
http://vocab.getty.edu/tgn/1000226,mrgid:21915,Northeastern New Zealand,Northeastern New Zealand
http://vocab.getty.edu/tgn/7014206,mrgid:25510,Brazilian Exclusive Economic Zone (Trindade),South Atlantic Ocean
http://vocab.getty.edu/tgn/1000226,mrgid:21913,Three Kings-North Cape,Northern New Zealand
http://vocab.getty.edu/tgn/1112261,mrgid:21908,Celtic Sea,Celtic Sea
,mrgid:21919,Northern and Central Red Sea,
http://vocab.getty.edu/tgn/1112340,mrgid:25384,Israeli part of the Gulf of Aqaba,Gulf of Aqaba
http://vocab.getty.edu/tgn/7018842,mrgid:21938,Bassian,Temperate Australasia
http://vocab.getty.edu/tgn/7018842,mrgid:21746,West Central Australian Shelf,Temperate Australasia
http://vocab.getty.edu/tgn/1113812,mrgid:22018,Shark Bay,Shark Bay
http://vocab.getty.edu/tgn/7029367,mrgid:21988,West Caroline Islands,Tropical Northwestern Pacific
http://vocab.getty.edu/tgn/7014206,mrgid:21749,Northern European Seas,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21909,Faroe Plateau,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/1000047,mrgid:47566,Brazil Northeast,Brazil
http://vocab.getty.edu/tgn/1000047,mrgid:47567,Brazil Southeast,Brazil
http://vocab.getty.edu/tgn/1112289,mrgid:21819,Laptev Sea,Laptev Sea
http://vocab.getty.edu/tgn/7014206,mrgid:21906,Northern Norway and Finnmark,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21885,Azores Canaries Madeira,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21911,Southern Norway,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/7015931,mrgid:21912,North Sea,North Sea
http://vocab.getty.edu/tgn/2136656,mrgid:21814,North and East Barents Sea,Arctic
http://vocab.getty.edu/tgn/7031899,mrgid:21824,North Greenland,North Greenland
http://vocab.getty.edu/tgn/2136656,mrgid:21825,East Greenland Shelf,Arctic
http://vocab.getty.edu/tgn/7014206,mrgid:21848,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21990,Eastern Brazil,Tropical Southwestern Atlantic
http://vocab.getty.edu/tgn/7029367,mrgid:21842,Oyashio Current,Cold Temperate Northwest Pacific
http://vocab.getty.edu/tgn/1112234,mrgid:21858,East Antarctic Wilkes Land,Southern Ocean
http://vocab.getty.edu/tgn/1000007,mrgid:8489,Antarctic 200NM zone beyond the coastline,Antarctica
http://vocab.getty.edu/tgn/1112282,mrgid:21828,Kara Sea,Kara Sea
http://vocab.getty.edu/tgn/7014652,mrgid:21975,Mexican Tropical Pacific,Mexican Tropical Pacific
http://vocab.getty.edu/tgn/7014206,mrgid:21902,Amazonia,Tropical Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21903,Guianan,Tropical Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:8460,Guyanese Exclusive Economic Zone,North Atlantic Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:22029,Cargados Carajos/Tromelin Island,Western Indian Ocean
http://vocab.getty.edu/tgn/1112305,mrgid:21859,Ross Sea,Ross Sea
http://vocab.getty.edu/tgn/7024573,mrgid:8438,Greenlandic Exclusive Economic Zone,Greenland
http://vocab.getty.edu/tgn/7016532,mrgid:21899,Adriatic Sea,Adriatic Sea
http://vocab.getty.edu/tgn/7001464,mrgid:21936,Southern China,South China Sea
http://vocab.getty.edu/tgn/7018842,mrgid:21950,Leeuwin,Temperate Australasia
http://vocab.getty.edu/tgn/7014206,mrgid:21984,Southern Caribbean,Tropical Northwestern Atlantic
http://vocab.getty.edu/tgn/7014652,mrgid:21736,South Kuroshio,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21937,South Kuroshio,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21974,Guayaquil,Tropical East Pacific
http://vocab.getty.edu/tgn/7029367,mrgid:21844,Northern California,Cold Temperate Northeast Pacific
http://vocab.getty.edu/tgn/1010020,mrgid:21982,Greater Antilles,Greater Antilles
http://vocab.getty.edu/tgn/7014206,mrgid:22015,Sahelian Upwelling,West African Transition
http://vocab.getty.edu/tgn/1112249,mrgid:22021,Banda Sea,Banda Sea
http://vocab.getty.edu/tgn/7014652,mrgid:22026,Lesser Sunda,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014206,mrgid:21991,Fernando de Noronha and Atoll das Rocas,Tropical Southwestern Atlantic
http://vocab.getty.edu/tgn/1010226,mrgid:21959,Prince Edward Islands,Prince Edward Islands
http://vocab.getty.edu/tgn/7014206,mrgid:8461,Surinamese Exclusive Economic Zone,North Atlantic Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:22035,Western and Northern Madagascar,Western Indian Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:21993,Sao Pedro and Sao Paulo Islands,Tropical Southwestern Atlantic
http://vocab.getty.edu/tgn/7016735,mrgid:21897,Alboran Sea,Mediterranean Sea
http://vocab.getty.edu/tgn/7016735,mrgid:21898,Tunisian Plateau/Gulf of Sidra,Mediterranean Sea
http://vocab.getty.edu/tgn/1000002,mrgid:17376,Atlantic Coast of South America,South America
http://vocab.getty.edu/tgn/1112392,mrgid:21873,Gulf of Guinea West,Gulf of Guinea
http://vocab.getty.edu/tgn/7014206,mrgid:21884,Saharan Upwelling,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/2136656,mrgid:21816,West Greenland Shelf,Arctic
http://vocab.getty.edu/tgn/7014206,mrgid:21910,South and West Iceland,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/1000226,mrgid:21948,Central New Zealand,Central New Zealand
http://vocab.getty.edu/tgn/7016682,mrgid:22032,East African Coral Coast,Western Indian Ocean
http://vocab.getty.edu/tgn/7029385,mrgid:21755,Warm Temperate Southeastern Pacific,Warm Temperate Southeastern Pacific
http://vocab.getty.edu/tgn/7029385,mrgid:22009,Araucanian,Warm Temperate Southeastern Pacific
http://vocab.getty.edu/tgn/7018842,mrgid:22019,Houtman,Temperate Australasia
http://vocab.getty.edu/tgn/7029367,mrgid:21843,"Oregon, Washington, Vancouver Coast and Shelf",Cold Temperate Northeast Pacific
http://vocab.getty.edu/tgn/7029367,mrgid:21846,North American Pacific Fijordland,Cold Temperate Northeast Pacific
,mrgid:21891,Chiloense,
http://vocab.getty.edu/tgn/7014206,mrgid:21751,Warm Temperate Northwest Atlantic,Warm Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:22002,Northern Gulf of Mexico,Warm Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/2136656,mrgid:21827,Hudson Complex,Arctic
http://vocab.getty.edu/tgn/7024197,mrgid:15519,Nunavut,Nunavut
http://vocab.getty.edu/tgn/1114128,mrgid:23506,Foxe Channel,Foxe Channel
http://vocab.getty.edu/tgn/1112340,mrgid:25386,Egyptian part of the Gulf of Aqaba,Gulf of Aqaba
http://vocab.getty.edu/tgn/7014652,mrgid:21727,Sahul Shelf,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21922,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific
http://vocab.getty.edu/tgn/1115193,mrgid:21965,Malacca Strait,Malacca Strait
http://vocab.getty.edu/tgn/7029367,mrgid:25590,Russian part of the North Pacific Ocean,North Pacific Ocean
http://vocab.getty.edu/tgn/7029367,mrgid:8764,Russian Exclusive economic Zone [Pacific part],North Pacific Ocean
http://vocab.getty.edu/tgn/1000088,mrgid:18643,Hordaland,Norway
http://vocab.getty.edu/tgn/7211715,mrgid:18644,Bergen,Bergen
http://vocab.getty.edu/tgn/1112230,mrgid:25262,Russian part of the Arctic Ocean,Arctic Ocean
http://vocab.getty.edu/tgn/1112230,mrgid:8763,Russian Exclusive economic Zone [Arctic part],Arctic Ocean
http://vocab.getty.edu/tgn/1010785,mrgid:21940,Cape Howe,Cape Howe
http://vocab.getty.edu/tgn/7014652,mrgid:21916,Exmouth to Broome,Central Indo-Pacific
http://vocab.getty.edu/tgn/7018842,mrgid:21863,Tweed-Moreton,Temperate Australasia
http://vocab.getty.edu/tgn/7032062,mrgid:21918,Southern Red Sea,Southern Red Sea
http://vocab.getty.edu/tgn/7014652,mrgid:21923,Bonaparte Coast,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21905,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014206,mrgid:21976,Southwestern Caribbean,Tropical Northwestern Atlantic
http://vocab.getty.edu/tgn/7005332,mrgid:21980,Bahamian,Bahamian
http://vocab.getty.edu/tgn/1001259,mrgid:21770,Galapagos,Galapagos
http://vocab.getty.edu/tgn/1001259,mrgid:21870,Eastern Galapagos Islands,Galapagos
http://vocab.getty.edu/tgn/7016682,mrgid:21772,Somali/Arabian,Western Indo-Pacific
http://vocab.getty.edu/tgn/7016682,mrgid:21932,Western Arabian Sea,Western Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:22020,Eastern Philippines,Central Indo-Pacific
http://vocab.getty.edu/tgn/7016682,mrgid:22031,Southeast Madagascar,Western Indian Ocean
http://vocab.getty.edu/tgn/7014652,mrgid:21972,Panama Bight,Tropical East Pacific
http://vocab.getty.edu/tgn/7014206,mrgid:21768,St. Helena and Ascension Islands,Tropical Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21952,St. Helena and Ascension Islands,Tropical Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21983,Southern Gulf of Mexico,Tropical Northwestern Atlantic
http://vocab.getty.edu/tgn/1000050,mrgid:8426,Colombian Exclusive Economic Zone,Colombia
http://vocab.getty.edu/tgn/7860348,mrgid:21947,Chatham Island,Chatham Island
http://vocab.getty.edu/tgn/1000226,mrgid:21945,South New Zealand,Southern New Zealand
http://vocab.getty.edu/tgn/1000812,mrgid:21762,Benguela,Benguela
http://vocab.getty.edu/tgn/1000812,mrgid:21832,Namaqua,Benguela
http://vocab.getty.edu/tgn/7018842,mrgid:21939,Western Bassian,Temperate Australasia
http://vocab.getty.edu/tgn/7029367,mrgid:21850,Gulf of Alaska,North Pacific Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:22013,Rio de La Plata,South Atlantic Ocean
http://vocab.getty.edu/tgn/7029367,mrgid:21999,Cortezian,Warm Temperate Northeast Pacific
http://vocab.getty.edu/tgn/1001259,mrgid:21872,Western Galapagos Islands,Galapagos
http://vocab.getty.edu/tgn/1112230,mrgid:14795,Kola Fjord,Arctic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:21856,Southern Grand Banks - South Newfoundland,Cold Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/7594574,mrgid:26421,North Maluku,North Maluku
http://vocab.getty.edu/tgn/7003967,mrgid:14868,Ternate,Ternate
http://vocab.getty.edu/tgn/7018128,mrgid:21934,Gulf of Tonkin,Gulf of Tonkin
http://vocab.getty.edu/tgn/1112625,mrgid:4253,Baffin Bay,Baffin Bay
http://vocab.getty.edu/tgn/1112625,mrgid:25267,Greenlandic part of the Baffin Bay,Baffin Bay
http://vocab.getty.edu/tgn/7005685,mrgid:50175,Arctic Basin,Canada
http://vocab.getty.edu/tgn/1112234,mrgid:21958,Peter the First Island,Southern Ocean
http://vocab.getty.edu/tgn/2136656,mrgid:21815,North and East Iceland,Arctic
http://vocab.getty.edu/tgn/7029385,mrgid:22006,Central Peru,Warm Temperate Southeastern Pacific
http://vocab.getty.edu/tgn/7014206,mrgid:22010,Uruguay-Buenos Aires Shelf,Warm Temperate Southwestern Atlantic
http://vocab.getty.edu/tgn/7029385,mrgid:22007,Central Chile,Warm Temperate Southeastern Pacific
http://vocab.getty.edu/tgn/7029385,mrgid:22008,Humboldtian,Warm Temperate Southeastern Pacific
http://vocab.getty.edu/tgn/7546224,mrgid:21809,Andaman Sea Coral Coast,Andaman
http://vocab.getty.edu/tgn/7014206,mrgid:21841,Scotian Shelf,Cold Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/1000002,mrgid:21757,Juan Fernandez and Desventuradas,Temperate South America
http://vocab.getty.edu/tgn/1000002,mrgid:21882,Juan Fernandez and Desventuradas,Temperate South America
http://vocab.getty.edu/tgn/7029385,mrgid:22756,Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands),South Pacific Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:21989,Trindade and Martin Vaz Islands,Tropical Southwestern Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:22003,Carolinian,Warm Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/7594545,mrgid:8758,East Timorian Exclusive Economic Zone,World Oceans
http://vocab.getty.edu/tgn/7029367,mrgid:17968,North Pacific Deep Water,North Pacific Ocean
http://vocab.getty.edu/tgn/7014652,mrgid:21883,Lord Howe and Norfolk Islands,Central Indo-Pacific
http://vocab.getty.edu/tgn/1112340,mrgid:8491,Jordanian Exclusive Economic Zone,Gulf of Aqaba
http://vocab.getty.edu/tgn/7014206,mrgid:8379,Ascension Exclusive Economic Zone,South Atlantic Ocean
http://vocab.getty.edu/tgn/1000812,mrgid:21833,Namib,Benguela
http://vocab.getty.edu/tgn/1112483,mrgid:25382,Gulf of Suez,Gulf of Suez
http://vocab.getty.edu/tgn/1112322,mrgid:21820,East Siberian Sea,East Siberian Sea
http://vocab.getty.edu/tgn/7014652,mrgid:21730,Java Transitional,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21880,Southern Java,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21733,Sunda Shelf,Central Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21963,Sunda Shelf/Java Sea,Central Indo-Pacific
http://vocab.getty.edu/tgn/1010047,mrgid:14815,Houtman Abrolhos,Houtman Abrolhos
http://vocab.getty.edu/tgn/7029367,mrgid:48954,Overlapping claim Senkaku Islands: Japan / China / Taiwan,North Pacific Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:8390,Sierra Leonian Exclusive Economic Zone,North Atlantic Ocean
http://vocab.getty.edu/tgn/1114994,mrgid:21811,Lancaster Sound,Lancaster Sound
http://vocab.getty.edu/tgn/7016726,mrgid:21986,Mariana Islands,Mariana Islands
http://vocab.getty.edu/tgn/7002114,mrgid:21995,Coral Sea,Coral Sea
http://vocab.getty.edu/tgn/1112234,mrgid:21862,East Antarctic Enderby Land,Southern Ocean
http://vocab.getty.edu/tgn/1007961,mrgid:21957,Macquarie Island,Macquarie Island
http://vocab.getty.edu/tgn/7029367,mrgid:21987,East Caroline Islands,Tropical Northwestern Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:22027,Northeast Sulawesi,Central Indo-Pacific
http://vocab.getty.edu/tgn/1000933,mrgid:26258,Southern District,Southern District
http://vocab.getty.edu/tgn/7001382,mrgid:14842,Elat,Elat
http://vocab.getty.edu/tgn/7014652,mrgid:21881,Cocos-Keeling/Christmas Island,Central Indo-Pacific
http://vocab.getty.edu/tgn/1112244,mrgid:25695,Indonesian part of the Arafura Sea,Arafura Sea
http://vocab.getty.edu/tgn/7014206,mrgid:21853,Virginian,Cold Temperate Northwest Atlantic
http://vocab.getty.edu/tgn/7016682,mrgid:22034,Bight of Sofala/Swamp Coast,Western Indian Ocean
http://vocab.getty.edu/tgn/7014652,mrgid:21964,Southern Vietnam,Central Indo-Pacific
http://vocab.getty.edu/tgn/7016682,mrgid:22033,Northern Monsoon Current Coast,Western Indian Ocean
http://vocab.getty.edu/tgn/7014652,mrgid:21866,Southeast Papua New Guinea,Central Indo-Pacific
http://vocab.getty.edu/tgn/1112392,mrgid:21877,Gulf of Guinea Islands,Gulf of Guinea
http://vocab.getty.edu/tgn/7014652,mrgid:21943,Tuamotus,Eastern Indo-Pacific
http://vocab.getty.edu/tgn/7014652,mrgid:21973,Revillagigedos,Tropical East Pacific
http://vocab.getty.edu/tgn/1112234,mrgid:21955,Heard and Macdonald Islands,Southern Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:8388,Heard and McDonald Islands Exclusive Economic Zone,Indian Ocean
http://vocab.getty.edu/tgn/1001259,mrgid:21871,Northern Galapagos Islands,Galapagos
http://vocab.getty.edu/tgn/2136656,mrgid:21823,Beaufort Sea - continental coast and shelf,Arctic
http://vocab.getty.edu/tgn/7029367,mrgid:25461,Chinese part of the Eastern China Sea,North Pacific Ocean
http://vocab.getty.edu/tgn/7799674,mrgid:21914,Kermadec Island,Kermadec Island
http://vocab.getty.edu/tgn/7029385,mrgid:33655,Southeast Pacific Ridges Lower Bathyal Province,South Pacific Ocean
http://vocab.getty.edu/tgn/7001242,mrgid:21761,Amsterdam-St Paul,Temperate Southern Africa
http://vocab.getty.edu/tgn/7001242,mrgid:21807,Amsterdam-St Paul,Temperate Southern Africa
http://vocab.getty.edu/tgn/1009951,mrgid:21954,Crozet Islands,Crozet Islands
http://vocab.getty.edu/tgn/1000002,mrgid:21759,Tristan Gough,Temperate South America
http://vocab.getty.edu/tgn/1000002,mrgid:21967,Tristan Gough,Temperate South America
http://vocab.getty.edu/tgn/7016682,mrgid:14835,Kosi Bay,Indian Ocean
http://vocab.getty.edu/tgn/2136656,mrgid:21818,Northern Grand Banks - Southern Labrador,Arctic
http://vocab.getty.edu/tgn/7014206,mrgid:4207,Rockall Bank,North Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:24638,North Carolina Shelf,North Atlantic Ocean
http://vocab.getty.edu/tgn/7004677,mrgid:8411,British Virgin Islands Exclusive Economic Zone,British Virgin Islands
http://vocab.getty.edu/tgn/7797598,mrgid:21960,Campbell Island,Campbell Island
http://vocab.getty.edu/tgn/7029367,mrgid:25459,Taiwanese part of the Eastern China Sea,North Pacific Ocean
http://vocab.getty.edu/tgn/1000892,mrgid:33902,Manus Islands,Manus Province
,mrgid:21889,North Patagonian Gulfs,
http://vocab.getty.edu/tgn/7014206,mrgid:8381,Brazilian Exclusive Economic Zone (Trindade),South Atlantic Ocean
http://vocab.getty.edu/tgn/7007710,mrgid:47780,Pennsylvania,Pennsylvania
http://vocab.getty.edu/tgn/7002038,mrgid:21839,Line Islands,Line Islands
http://vocab.getty.edu/tgn/7002445,mrgid:17523,East England,England
http://vocab.getty.edu/tgn/1112234,mrgid:21961,Bounty and Antipodes Islands,Southern Ocean
http://vocab.getty.edu/tgn/1112234,mrgid:21857,Amundsen/Bellingshausen Sea,Southern Ocean
,mrgid:8539,East Bering Sea,
http://vocab.getty.edu/tgn/7001904,mrgid:22215,Adelaide,Adelaide
http://vocab.getty.edu/tgn/1008543,mrgid:21787,Chilean Exclusive Economic Zone (Easter Island),Easter Island
http://vocab.getty.edu/tgn/7029385,mrgid:25626,Norfolk Island Exclusive Economic Zone,South Pacific Ocean
http://vocab.getty.edu/tgn/1000120,mrgid:16480,Kii Channel,Japan
http://vocab.getty.edu/tgn/7002114,mrgid:25474,New Caledonian part of the Coral Sea,Coral Sea
http://vocab.getty.edu/tgn/7594545,mrgid:4355,Gulf of Tomini,World Oceans
http://vocab.getty.edu/tgn/7594545,mrgid:22197,Togian Islands,World Oceans
http://vocab.getty.edu/tgn/7014652,mrgid:19814,Midway Atoll,Pacific Ocean
http://vocab.getty.edu/tgn/7004784,mrgid:22175,Grenadines,Grenadines
http://vocab.getty.edu/tgn/7018048,mrgid:32642,Muscat,Muscat
http://vocab.getty.edu/tgn/1008672,mrgid:14756,Providence,Providence
http://vocab.getty.edu/tgn/1002768,mrgid:19205,Palm Beach,Palm Beach
http://vocab.getty.edu/tgn/7594545,mrgid:4354,Molukka Sea,World Oceans
http://vocab.getty.edu/tgn/1000883,mrgid:9147,Cape Lagosta,Luanda
http://vocab.getty.edu/tgn/1000193,mrgid:9235,East Coast of South Africa,South Africa
http://vocab.getty.edu/tgn/1000883,mrgid:9143,Corimba,Luanda
http://vocab.getty.edu/tgn/7014206,mrgid:9125,Mussulo Bay,South Atlantic Ocean
http://vocab.getty.edu/tgn/1088307,mrgid:9162,Sal Rei,Sal Rei
http://vocab.getty.edu/tgn/1088301,mrgid:9172,Palmeira,Palmeira
http://vocab.getty.edu/tgn/1008921,mrgid:9173,Fiura,Sal
http://vocab.getty.edu/tgn/7505312,mrgid:9211,Derrubado,Windward Islands
http://vocab.getty.edu/tgn/7014206,mrgid:9174,Porto Ferreira,North Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:9195,Navio Quebrado Bay,North Atlantic Ocean
http://vocab.getty.edu/tgn/7004582,mrgid:9170,Porto Cais,Leeward Islands
http://vocab.getty.edu/tgn/7505312,mrgid:9171,Matiota,Windward Islands
http://vocab.getty.edu/tgn/1009016,mrgid:9176,Santa Maria,Santa Maria
http://vocab.getty.edu/tgn/1008921,mrgid:9228,Serra Negra,Sal
http://vocab.getty.edu/tgn/7505312,mrgid:9168,Calhau,Windward Islands
http://vocab.getty.edu/tgn/7016761,mrgid:8357,Kuwaiti Exclusive Economic Zone,Persian Gulf
http://vocab.getty.edu/tgn/1112328,mrgid:8352,Djiboutian Exclusive Economic Zone,Gulf of Aden
http://vocab.getty.edu/tgn/7788944,mrgid:20617,Green Island,Green Island
http://vocab.getty.edu/tgn/7004569,mrgid:25304,Mexican part of the Caribbean Sea,Caribbean Sea
http://vocab.getty.edu/tgn/1011386,mrgid:32421,Cape York,Cape York
http://vocab.getty.edu/tgn/1112362,mrgid:4346,Gulf of Carpentaria,Gulf of Carpentaria
http://vocab.getty.edu/tgn/7029367,mrgid:6055,Juan De Fuca Ridge,North Pacific Ocean
http://vocab.getty.edu/tgn/1115255,mrgid:3382,Strait of Sicily,Strait of Sicily
http://vocab.getty.edu/tgn/1000116,mrgid:18787,Sumbawa island,Indonesia
http://vocab.getty.edu/tgn/1114206,mrgid:25426,Mozambican part of the Mozambique Channel,Mozambique Channel
http://vocab.getty.edu/tgn/7014206,mrgid:25515,Namibian Exclusive Economic Zone,South Atlantic Ocean
http://vocab.getty.edu/tgn/1009508,mrgid:8622,Trindade,Trindade
http://vocab.getty.edu/tgn/1006009,mrgid:32848,Sulu Archipelago,Sulu Archipelago
http://vocab.getty.edu/tgn/1000120,mrgid:33970,Bonin,Japan
http://vocab.getty.edu/tgn/7004569,mrgid:4599,Cayman Trench,Caribbean Sea
http://vocab.getty.edu/tgn/1010312,mrgid:62603,Kemp Caldera,South Sandwich Islands
http://vocab.getty.edu/tgn/1112325,mrgid:25469,Chinese part of the Yellow Sea,Yellow Sea
http://vocab.getty.edu/tgn/7016682,mrgid:20212,Kisite Marine National Park,Indian Ocean
http://vocab.getty.edu/tgn/1112436,mrgid:25399,United Arab Emirates part of the Gulf of Oman,Gulf of Oman
http://vocab.getty.edu/tgn/1112234,mrgid:7187,Weddell Abyssal Plain,Southern Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:25347,Faeroe part of the North Atlantic Ocean,North Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:9240,Ibero-Moroccan Gulf,North Atlantic Ocean
